numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
203,0.0351491365,0.0046017583,1,1,1,1,1,1,1,2.31303935048451E-008,1.10142333293122E-014
204,0.0344152112,0.0045457284,1,1,1,1,1,1,1,3.91456351233218E-008,1.85337408960332E-014
205,0.0344100254,0.0045449578,1,1,1,1,1,1,1,3.91956786302951E-008,1.85134022060407E-014
206,0.0344039844,0.0045358073,1,1,1,1,1,1,1,3.71818013791416E-008,1.66275764276627E-014
207,0.0351557535,0.0046684251,1,1,1,1,1,1,1,3.55264048604939E-008,2.52657892208834E-014
208,0.0351994468,0.0047168413,1,1,1,1,1,1,1,4.58516032390114E-008,4.24467634325785E-014
209,0.035215356,0.0047247335,1,1,1,1,1,1,1,4.72786804756563E-008,4.54805007450057E-014
210,0.0351772862,0.0046872359,1,1,1,1,1,1,1,3.90514788960744E-008,3.0735259962277E-014
211,0.0351631336,0.004669102,1,1,1,1,1,1,1,3.53687684055159E-008,2.51713846763167E-014
212,0.0351679515,0.0046732144,1,1,1,1,1,1,1,3.61065008655012E-008,2.62733954473572E-014
213,0.0351550174,0.0046583816,1,1,1,1,1,1,1,3.33301446192173E-008,2.23356458709258E-014
214,0.0344019612,0.004523269,1,1,1,1,1,1,1,3.43071568387174E-008,1.41844329162646E-014
215,0.0336629637,0.004321357,1,1,1,1,1,1,1,2.17747809547112E-008,3.35296131574447E-015
216,0.0351593155,0.0046702658,1,1,1,1,1,1,1,3.57963944135935E-008,2.56961115048476E-014
217,0.0344067054,0.0046033669,1,1,1,1,1,1,1,5.7293999163623E-008,3.8823315133382E-014
218,0.0351528437,0.0046303878,1,1,1,1,1,1,1,2.78435054100684E-008,1.5778126331109E-014
219,0.035162206,0.0046729247,1,1,1,1,1,1,1,3.62867335159348E-008,2.64272536951152E-014
220,0.035906055,0.0045846864,1,1,1,1,1,1,1,0.000000008,2.40589082537001E-015
221,0.035172568,0.0046803125,1,1,1,1,1,1,1,3.75764514249394E-008,2.84545522404403E-014
222,0.0359257429,0.0046274297,1,1,1,1,1,1,1,1.05566202534387E-008,4.12598261261479E-015
223,0.036652575,0.0044889686,1,1,1,1,1,1,1,1.44833423074492E-009,1.60674112084344E-016
224,0.036650681,0.004492012,1,1,1,1,1,1,1,1.48810417761565E-009,1.6879430861862E-016
225,0.0366565238,0.0044912386,1,1,1,1,1,1,1,1.46719027411519E-009,1.65054830226642E-016
226,0.0366555222,0.0044913861,1,1,1,1,1,1,1,1.47093200981366E-009,1.65727266475698E-016
227,0.0366513173,0.0044939428,1,1,1,1,1,1,1,1.51008875866685E-009,1.73559744467197E-016
228,0.0373851715,0.0041423648,1,1,1,1,1,1,1,1.9086695401279E-011,8.97825210478905E-020
229,0.0373902992,0.0041408744,1,1,1,1,1,1,1,1.8625723741328E-011,8.6176952893967E-020
230,0.0366457692,0.0044994123,1,1,1,1,1,1,1,1.58971218713584E-009,1.9031938924207E-016
231,0.0366545704,0.0044951485,1,1,1,1,1,1,1,1.51808383432683E-009,1.75674782462179E-016
232,0.037397425,0.0042061425,1,1,1,1,1,1,1,3.6668228906679E-011,3.02410786067444E-019
233,0.0381564693,0.0036952887,1,1,1,1,1,1,1,1.27272255925554E-014,2.69600068750352E-025
234,0.0374114977,0.0042213971,1,1,1,1,1,1,1,4.19419135885549E-011,3.9172675779917E-019
235,0.0374065352,0.004223556,1,1,1,1,1,1,1,4.32121124756626E-011,4.12293893139479E-019
236,0.0374066948,0.0042270221,1,1,1,1,1,1,1,4.47534405330726E-011,4.39875557395719E-019
237,0.037398602,0.0042224272,1,1,1,1,1,1,1,4.32534600651487E-011,4.10490576911803E-019
238,0.0373933168,0.0042148865,1,1,1,1,1,1,1,4.03787973533483E-011,3.60104889607989E-019
239,0.0359024786,0.0046621538,1,1,1,1,1,1,1,1.38089386672839E-008,6.75898211897611E-015
240,0.03591272,0.0046407979,1,1,1,1,1,1,1,1.17742451611396E-008,5.0306354274504E-015
241,0.0359116475,0.0046418643,1,1,1,1,1,1,1,1.18772115695396E-008,5.11072036856415E-015
242,0.0366565132,0.0044801277,1,1,1,1,1,1,1,1.3411635203111E-009,1.39557527384064E-016
243,0.036664124,0.0044836551,1,1,1,1,1,1,1,1.3658283625145E-009,1.45155776359263E-016
244,0.0359188093,0.004636616,1,1,1,1,1,1,1,1.13517064858674E-008,4.71288105014916E-015
245,0.0359272257,0.004645155,1,1,1,1,1,1,1,1.1918331042513E-008,5.19689364328431E-015
246,0.0351900135,0.0047123699,1,1,1,1,1,1,1,4.5081786918768E-008,4.08406136589376E-014
247,0.0351884999,0.0047081645,1,1,1,1,1,1,1,0.000000044,3.89167702462559E-014
248,0.0351872791,0.0047089123,1,1,1,1,1,1,1,4.42567303857408E-008,3.9347010415914E-014
249,0.0351867729,0.0047083348,1,1,1,1,1,1,1,4.41228028810274E-008,3.91057470844361E-014
250,0.0351808546,0.0047028993,1,1,1,1,1,1,1,4.29380213798387E-008,3.69713025976255E-014
251,0.0359290024,0.0046479671,1,1,1,1,1,1,1,1.21253018241114E-008,5.37535697316017E-015
252,0.0359449072,0.0046601378,1,1,1,1,1,1,1,1.29275235032417E-008,6.13164677241367E-015
253,0.0359473973,0.0046637729,1,1,1,1,1,1,1,1.32127747752006E-008,6.4005978722833E-015
254,0.0359468302,0.0046709619,1,1,1,1,1,1,1,1.38867656781958E-008,7.03008838932237E-015
255,0.0359481764,0.0046700152,1,1,1,1,1,1,1,1.37747662824473E-008,6.92917253680146E-015
256,0.0359500355,0.0046725678,1,1,1,1,1,1,1,0.000000014,7.13862906512418E-015
257,0.0359379278,0.0046597182,1,1,1,1,1,1,1,0.000000013,6.17037519620173E-015
258,0.0359402218,0.0046614486,1,1,1,1,1,1,1,1.31195569736098E-008,6.28610103675161E-015
259,0.0359419595,0.0046555414,1,1,1,1,1,1,1,1.2571663070477E-008,5.80492859457292E-015
260,0.0359437899,0.0046561178,1,1,1,1,1,1,1,1.25930971224594E-008,5.83060756379522E-015
261,0.0359207226,0.0046386487,1,1,1,1,1,1,1,1.14856426043069E-008,4.82480723647099E-015
262,0.0366685075,0.0044875334,1,1,1,1,1,1,1,1.40098194252369E-009,1.5267554028398E-016
263,0.0366936631,0.0045121608,1,1,1,1,1,1,1,1.64994865676757E-009,2.10834780414564E-016
264,0.0366925791,0.0045033266,1,1,1,1,1,1,1,1.5397565739608E-009,1.85174880172205E-016
265,0.0366972297,0.004504387,1,1,1,1,1,1,1,1.54316167757157E-009,1.8653557529379E-016
266,0.0366943348,0.0045053509,1,1,1,1,1,1,1,1.56121172991123E-009,1.90250181346873E-016
267,0.0366648189,0.0044895408,1,1,1,1,1,1,1,1.43103444005807E-009,1.58444652210258E-016
268,0.0366661502,0.0044937788,1,1,1,1,1,1,1,1.47807497677871E-009,1.68466933738232E-016
269,0.035914568,0.0046337272,1,1,1,1,1,1,1,1.1184920823674E-008,4.56984786994299E-015
270,0.0359138636,0.0046339771,1,1,1,1,1,1,1,1.12141880523323E-008,4.59040711401447E-015
