numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
1231,0.0755570018,0.0011510882,1,1,1,1,1,1,1,0,0
1238,0.0754752956,0.0010368818,1,1,1,1,1,1,1,0,0
1245,0.0753957083,0.0010572704,1,1,1,1,1,1,1,0,0
1252,0.0753830611,0.001044083,1,1,1,1,1,1,1,0,0
1259,0.0754844158,0.0010073188,1,1,1,1,1,1,1,0,0
1266,0.075602874,0.0009757804,1,1,1,1,1,1,1,0,0
1273,0.0756161405,0.0009868009,1,1,1,1,1,1,1,0,0
1280,0.0756498858,0.0008479249,1,1,1,1,1,1,1,0,0
1287,0.0754354194,0.0008638223,1,1,1,1,1,1,1,0,0
1294,0.0753518419,0.0009625071,1,1,1,1,1,1,1,0,0
1301,0.075343148,0.0009776146,1,1,1,1,1,1,1,0,0
1308,0.075405885,0.0010262892,1,1,1,1,1,1,1,0,0
1315,0.0753999002,0.001220284,1,1,1,1,1,1,1,0,0
1322,0.0752165109,0.0009448944,1,1,1,1,1,1,1,0,0
1329,0.0752323662,0.0011018432,1,1,1,1,1,1,1,0,0
1336,0.0752366309,0.0012509177,1,1,1,1,1,1,1,0,0
1343,0.0751403488,0.001382838,1,1,1,1,1,1,1,0,0
1350,0.0751457297,0.001327621,1,1,1,1,1,1,1,0,0
1357,0.0751773972,0.0010616771,1,1,1,1,1,1,1,0,0
1364,0.0753786064,0.0010115503,1,1,1,1,1,1,1,0,0
1371,0.0753146278,0.0008893611,1,1,1,1,1,1,1,0,0
1378,0.0752829145,0.0010765354,1,1,1,1,1,1,1,0,0
1385,0.0753428973,0.0010642299,1,1,1,1,1,1,1,0,0
1392,0.0753139343,0.000916819,1,1,1,1,1,1,1,0,0
1399,0.0752371814,0.0008711541,1,1,1,1,1,1,1,0,0
1406,0.0752741071,0.000927562,1,1,1,1,1,1,1,0,0
1413,0.0751348593,0.0008628039,1,1,1,1,1,1,1,0,0
1420,0.0752110487,0.0007770633,1,1,1,1,1,1,1,0,0
1427,0.075183622,0.000921744,1,1,1,1,1,1,1,0,0
1434,0.0751674393,0.000899445,1,1,1,1,1,1,1,0,0
1441,0.0750271854,0.0009308208,1,1,1,1,1,1,1,0,0
1448,0.075031554,0.0009930931,1,1,1,1,1,1,1,0,0
1455,0.0751084627,0.0008171551,1,1,1,1,1,1,1,0,0
1462,0.0750856634,0.0007242858,1,1,1,1,1,1,1,0,0
1469,0.0750165333,0.0007234456,1,1,1,1,1,1,1,0,0
1476,0.0750518428,0.0006765641,1,1,1,1,1,1,1,0,0
1483,0.0750156069,0.0007010755,1,1,1,1,1,1,1,0,0
1490,0.0750465983,0.0006865399,1,1,1,1,1,1,1,0,0
1497,0.0750566871,0.0006892516,1,1,1,1,1,1,1,0,0
1504,0.0750226794,0.0006385737,1,1,1,1,1,1,1,0,0
1511,0.0750018727,0.0007487011,1,1,1,1,1,1,1,0,0
1518,0.0749802065,0.0007816221,1,1,1,1,1,1,1,0,0
1525,0.0748395285,0.0007700388,1,1,1,1,1,1,1,0,0
1532,0.0747798958,0.0007585235,1,1,1,1,1,1,1,0,0
1539,0.0748349894,0.0007351797,1,1,1,1,1,1,1,0,0
1546,0.0748672313,0.0007258766,1,1,1,1,1,1,1,0,0
1553,0.074903863,0.0007570161,1,1,1,1,1,1,1,0,0
1560,0.0748196527,0.0008468715,1,1,1,1,1,1,1,0,0
1567,0.0747126188,0.0007516533,1,1,1,1,1,1,1,0,0
1574,0.0746914524,0.0007452425,1,1,1,1,1,1,1,0,0
1581,0.0746781852,0.0007598607,1,1,1,1,1,1,1,0,0
1588,0.0747703154,0.0008982716,1,1,1,1,1,1,1,0,0
1595,0.0748445456,0.0008619666,1,1,1,1,1,1,1,0,0
1602,0.0747572365,0.0008425706,1,1,1,1,1,1,1,0,0
1609,0.0746843011,0.0008313302,1,1,1,1,1,1,1,0,0
1616,0.0746952764,0.0007786191,1,1,1,1,1,1,1,0,0
1623,0.0746248912,0.0008352328,1,1,1,1,1,1,1,0,0
1630,0.0745908802,0.000707373,1,1,1,1,1,1,1,0,0
1637,0.0744734221,0.0007218588,1,1,1,1,1,1,1,0,0
1644,0.0745364767,0.000723117,1,1,1,1,1,1,1,0,0
1651,0.0745578127,0.0006313931,1,1,1,1,1,1,1,0,0
1658,0.0745642872,0.0006319494,1,1,1,1,1,1,1,0,0
1665,0.0744739785,0.0007779547,1,1,1,1,1,1,1,0,0
1672,0.0744391193,0.0007732924,1,1,1,1,1,1,1,0,0
1679,0.074455238,0.0007473432,1,1,1,1,1,1,1,0,0
1686,0.0744297973,0.0007323693,1,1,1,1,1,1,1,0,0
1693,0.0744062405,0.0006661262,1,1,1,1,1,1,1,0,0
1700,0.0744382142,0.0006125166,1,1,1,1,1,1,1,0,0
1707,0.0744267669,0.0005835364,1,1,1,1,1,1,1,0,0
1714,0.0743891978,0.0005908325,1,1,1,1,1,1,1,0,0
1721,0.0742760296,0.0007116608,1,1,1,1,1,1,1,0,0
1728,0.074288301,0.0007330752,1,1,1,1,1,1,1,0,0
1735,0.0742352577,0.0006452058,1,1,1,1,1,1,1,0,0
1742,0.0741996,0.0006613955,1,1,1,1,1,1,1,0,0
1749,0.0742411702,0.000684642,1,1,1,1,1,1,1,0,0
1756,0.0742093695,0.0007578483,1,1,1,1,1,1,1,0,0
1763,0.0742177067,0.0008086268,1,1,1,1,1,1,1,0,0
1770,0.0742448026,0.0006133717,1,1,1,1,1,1,1,0,0
1777,0.074165532,0.0005989121,1,1,1,1,1,1,1,0,0
1784,0.0742960822,0.0007097115,1,1,1,1,1,1,1,0,0
1791,0.0742204287,0.0005857561,1,1,1,1,1,1,1,0,0
1798,0.0741576953,0.0006099605,1,1,1,1,1,1,1,0,0
1805,0.0741240433,0.0006063634,1,1,1,1,1,1,1,0,0
1812,0.0741197324,0.0008164701,1,1,1,1,1,1,1,0,0
1819,0.0741117899,0.000842895,1,1,1,1,1,1,1,0,0
1826,0.0740685149,0.0008767781,1,1,1,1,1,1,1,0,0
1833,0.074053952,0.0008423436,1,1,1,1,1,1,1,0,0
1840,0.0740001574,0.0008197575,1,1,1,1,1,1,1,0,0
1847,0.0740663669,0.000974774,1,1,1,1,1,1,1,0,0
1854,0.0740869737,0.0009501775,1,1,1,1,1,1,1,0,0
1861,0.0740588946,0.0010147384,1,1,1,1,1,1,1,0,0
1868,0.0740046047,0.0009541197,1,1,1,1,1,1,1,0,0
1875,0.0739920584,0.0009391698,1,1,1,1,1,1,1,0,0
1882,0.0738165416,0.0008747537,1,1,1,1,1,1,1,0,0
1889,0.073930797,0.0008272136,1,1,1,1,1,1,1,0,0
1896,0.0739393838,0.0007710778,1,1,1,1,1,1,1,0,0
1903,0.07393662,0.0008485167,1,1,1,1,1,1,1,0,0
1910,0.0739222326,0.0008586737,1,1,1,1,1,1,1,0,0
1917,0.0738918073,0.0008126519,1,1,1,1,1,1,1,0,0
1924,0.0738722009,0.0007669367,1,1,1,1,1,1,1,0,0
1931,0.0738716234,0.0008524532,1,1,1,1,1,1,1,0,0
1938,0.0738213465,0.001000966,1,1,1,1,1,1,1,0,0
1945,0.0738191497,0.0009736805,1,1,1,1,1,1,1,0,0
1952,0.0738000881,0.0008614681,1,1,1,1,1,1,1,0,0
1959,0.0738000165,0.0009394874,1,1,1,1,1,1,1,0,0
1966,0.0737542786,0.0010010956,1,1,1,1,1,1,1,0,0
1973,0.0737395892,0.0009651056,1,1,1,1,1,1,1,0,0
1980,0.0736830127,0.0008902686,1,1,1,1,1,1,1,0,0
1987,0.0736239129,0.0007872995,1,1,1,1,1,1,1,0,0
1994,0.0737456683,0.0007673097,1,1,1,1,1,1,1,0,0
2001,0.0737276971,0.0007656996,1,1,1,1,1,1,1,0,0
2008,0.0737023786,0.0007357187,1,1,1,1,1,1,1,0,0
2015,0.0736061001,0.0007383187,1,1,1,1,1,1,1,0,0
2022,0.073582379,0.0007875979,1,1,1,1,1,1,1,0,0
2029,0.0735845966,0.0007963587,1,1,1,1,1,1,1,0,0
2036,0.0735826733,0.0008400384,1,1,1,1,1,1,1,0,0
2043,0.0736591594,0.0009339746,1,1,1,1,1,1,1,0,0
2050,0.0735955697,0.0009463356,1,1,1,1,1,1,1,0,0
2057,0.0735453945,0.0008581055,1,1,1,1,1,1,1,0,0
2064,0.0735166612,0.0008754628,1,1,1,1,1,1,1,0,0
2071,0.073519316,0.0008825913,1,1,1,1,1,1,1,0,0
2078,0.0734982789,0.0008526116,1,1,1,1,1,1,1,0,0
2085,0.0734249807,0.0008232831,1,1,1,1,1,1,1,0,0
2092,0.0733698995,0.0008084225,1,1,1,1,1,1,1,0,0
2099,0.0733590322,0.0008676661,1,1,1,1,1,1,1,0,0
2106,0.0733357392,0.000826604,1,1,1,1,1,1,1,0,0
2113,0.0733104707,0.0008547135,1,1,1,1,1,1,1,0,0
2120,0.0733571774,0.0008809638,1,1,1,1,1,1,1,0,0
2127,0.0734169036,0.000800595,1,1,1,1,1,1,1,0,0
2134,0.0734369433,0.0008425615,1,1,1,1,1,1,1,0,0
2141,0.0734220635,0.0007616703,1,1,1,1,1,1,1,0,0
2148,0.0734283935,0.0007477463,1,1,1,1,1,1,1,0,0
2155,0.0733743475,0.0007035513,1,1,1,1,1,1,1,0,0
2162,0.0733464286,0.0006798236,1,1,1,1,1,1,1,0,0
2169,0.0733380068,0.0007035516,1,1,1,1,1,1,1,0,0
2176,0.0732636042,0.0007568499,1,1,1,1,1,1,1,0,0
2183,0.0733132506,0.0008004263,1,1,1,1,1,1,1,0,0
2190,0.0733088902,0.0008157751,1,1,1,1,1,1,1,0,0
2197,0.0733037602,0.0008333273,1,1,1,1,1,1,1,0,0
2204,0.0732762672,0.0008476036,1,1,1,1,1,1,1,0,0
2211,0.073306795,0.0007997976,1,1,1,1,1,1,1,0,0
2218,0.0733701399,0.0008587039,1,1,1,1,1,1,1,0,0
2225,0.0733045657,0.0008046468,1,1,1,1,1,1,1,0,0
2232,0.0732359479,0.0007597859,1,1,1,1,1,1,1,0,0
2239,0.073206257,0.0007241374,1,1,1,1,1,1,1,0,0
2246,0.0731981381,0.0007241164,1,1,1,1,1,1,1,0,0
2253,0.0732112941,0.0006929571,1,1,1,1,1,1,1,0,0
2260,0.0732157986,0.0006942812,1,1,1,1,1,1,1,0,0
2267,0.0732323324,0.0007169349,1,1,1,1,1,1,1,0,0
2274,0.0732601378,0.0006659146,1,1,1,1,1,1,1,0,0
2281,0.0732817139,0.0006546219,1,1,1,1,1,1,1,0,0
2288,0.0732166496,0.0006350686,1,1,1,1,1,1,1,0,0
2295,0.0731739837,0.0006459359,1,1,1,1,1,1,1,0,0
2302,0.0731518341,0.0006440379,1,1,1,1,1,1,1,0,0
2309,0.0730834609,0.000636244,1,1,1,1,1,1,1,0,0
2316,0.0730887128,0.0006521059,1,1,1,1,1,1,1,0,0
2323,0.073068744,0.0006179303,1,1,1,1,1,1,1,0,0
2330,0.0729922384,0.000655247,1,1,1,1,1,1,1,0,0
2337,0.0730378704,0.0007310497,1,1,1,1,1,1,1,0,0
