numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
111,0.0272698516,0.0009169548,1,1,1,1,1,1,1,1.99090270368343E-079,1.1824855430338E-194
112,0.0272619292,0.0009065826,1,1,1,1,1,1,1,3.92681145387568E-081,5.78674868597435E-199
113,0.027380592,0.0010883536,1,1,1,1,1,1,1,1.04026424871756E-057,5.80397422830726E-140
114,0.0273555297,0.0010851014,1,1,1,1,1,1,1,6.9916045840485E-058,1.55153644393121E-140
115,0.0273311834,0.0010302846,1,1,1,1,1,1,1,8.45531785405976E-064,2.31648014957472E-155
116,0.0273338667,0.0010298056,1,1,1,1,1,1,1,7.08993558158717E-064,1.55726501001806E-155
117,0.0274483694,0.0010197541,1,1,1,1,1,1,1,6.21040662365712E-066,7.01025372032894E-160
118,0.0274461659,0.0010225853,1,1,1,1,1,1,1,1.45172725131837E-065,5.5215931430607E-159
119,0.0273816749,0.0009143812,1,1,1,1,1,1,1,7.1529411894839E-081,2.51169233475978E-197
120,0.0278275397,0.0019201654,1,1,1,1,1,1,1,8.13279411575454E-021,6.78016194602867E-048
121,0.027967824,0.001960378,1,1,1,1,1,1,1,2.46613408895458E-020,1.76832468114008E-046
122,0.027964606,0.0019549681,1,1,1,1,1,1,1,1.97874692514829E-020,1.02731018849045E-046
123,0.0275177328,0.0010124485,1,1,1,1,1,1,1,2.25813685622525E-067,5.69158467540515E-163
124,0.0271350485,0.0009140103,1,1,1,1,1,1,1,1.02208000695641E-078,5.50109649530403E-194
125,0.0270999668,0.0008908696,1,1,1,1,1,1,1,2.04959827571809E-082,1.5087680644088E-203
126,0.0270247753,0.0009054337,1,1,1,1,1,1,1,3.57523762646239E-079,4.75452041657537E-196
127,0.0271727708,0.0009305393,1,1,1,1,1,1,1,2.39257648697451E-076,9.38936412859515E-188
128,0.027167847,0.000934567,1,1,1,1,1,1,1,1.14542832892371E-075,4.3019639966748E-186
129,0.0271759988,0.0009384983,1,1,1,1,1,1,1,4.01947052760989E-075,1.14890987853598E-184
130,0.0271670241,0.0009391066,1,1,1,1,1,1,1,5.95327237901739E-075,2.60970892000564E-184
131,0.0270390361,0.0009485884,1,1,1,1,1,1,1,1.91512881224313E-072,5.15136732419094E-179
132,0.0270122593,0.0009340229,1,1,1,1,1,1,1,1.99955568936074E-074,3.31325182265992E-184
133,0.0270098949,0.0009344335,1,1,1,1,1,1,1,2.42378640909999E-074,5.15052254893003E-184
