numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
146,0.2245783851,0.010332836,1,1,1,1,1,0.0086876614,8.95619574448238E-034,4.33493439177648E-096,4.84811458371691E-105
147,0.2245303458,0.0102286151,1,1,1,1,1,0.0082377548,2.11968403044456E-034,5.72033201595133E-098,4.21754023103822E-107
148,0.224340873,0.010424911,1,1,1,1,1,0.0097749538,4.26559297127599E-033,3.10267857463879E-094,5.09185168577658E-103
149,0.2239169898,0.0102169742,1,1,1,1,1,0.0096184708,3.72830928609644E-034,1.22191289996308E-097,9.10677430120976E-107
150,0.2236565714,0.0105037127,1,1,1,1,1,0.0121544881,2.69993745042701E-032,2.7860849621264E-092,6.57709117484065E-101
151,0.223713409,0.0107094985,1,1,1,1,1,0.0134061078,3.61677901653716E-031,6.71351454074105E-089,3.35310036441762E-097
152,0.2233403681,0.009989434,1,1,1,1,1,0.009732454,2.52549780267052E-035,1.6928008482227E-101,5.08536825170976E-111
153,0.2233105038,0.0096375605,1,1,1,1,1,0.0077877374,8.76697322996641E-038,7.56414387410656E-109,4.48037785115843E-119
154,0.2229855235,0.0093483401,1,1,1,1,1,0.0069704762,7.87328690107026E-040,3.36112201697751E-115,4.71818175938007E-126
155,0.222848563,0.0094298834,1,1,1,1,1,0.0076965633,4.26345620567992E-039,4.11054061935355E-113,9.00342807773102E-124
156,0.223067257,0.0096700009,1,1,1,1,1,0.0085292324,2.10098227151224E-037,6.82478206097128E-108,4.85615784711324E-118
157,0.2229621131,0.0097508761,1,1,1,1,1,0.0092644207,9.25660118997507E-037,4.80551996050486E-106,5.08215088510733E-116
158,0.2227934688,0.0099387091,1,1,1,1,1,0.0109123967,2.28672484250176E-035,5.32461658606523E-102,1.35131205340208E-111
159,0.223068147,0.0096537847,1,1,1,1,1,0.0084346428,1.59562309000275E-037,3.00612278431469E-108,1.97749382899277E-118
160,0.2248413699,0.0118525059,1,1,1,1,1,0.0180466438,3.04609612416449E-026,9.89157681574966E-074,1.51114984872598E-080
161,0.2251175676,0.0110276574,1,1,1,1,1,0.0113725742,3.89068063834354E-030,4.77797416380583E-085,6.29077856439131E-093
162,0.2249771218,0.0110105708,1,1,1,1,1,0.0116503643,3.6807210031964E-030,3.39151156084444E-085,4.27027339394537E-093
163,0.2246630232,0.0103332813,1,1,1,1,1,0.0084988796,8.15963755454844E-034,3.72407766290866E-096,4.13946222722221E-105
164,0.2247225856,0.0102797749,1,1,1,1,1,0.0080868209,3.53879278552183E-034,3.45162880435893E-097,3.07791485084492E-106
165,0.2254826541,0.0114432825,1,1,1,1,1,0.012978123,2.79588899411392E-028,2.12392765462326E-079,9.88973793209912E-087
166,0.2253105639,0.0110655866,1,1,1,1,1,0.0110885065,4.97073764768046E-030,1.25461336525682E-084,1.8405169226524E-092
