numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
866,0.392810524,0.0196456944,1,1,1,1,0.9999999757,4.88128995041935E-023,1.53905999529945E-050,7.25601469880308E-085,3.05993728652635E-089
876,0.3922633332,0.0179139753,1,1,1,1,0.9999999991,3.57813099924205E-027,3.87152344740667E-060,2.4757369798055E-101,1.38556323390282E-106
886,0.3919710039,0.0184687592,1,1,1,1,0.9999999975,1.31518067734508E-025,1.35043767109947E-056,2.51520354164006E-095,2.89965575119969E-100
896,0.3925005298,0.0187760146,1,1,1,1,0.9999999948,5.76785584153584E-025,5.10277227767659E-055,1.48879890682224E-092,2.44364746958218E-097
906,0.3912811984,0.0191985515,1,1,1,1,0.9999999926,1.1029223892206E-023,2.70832308070214E-052,4.52506769547091E-088,1.23872250917389E-092
916,0.3911911244,0.0179718134,1,1,1,1,0.9999999993,9.87584051911898E-027,2.41473499632369E-059,3.81994708382329E-100,2.38805848298864E-105
926,0.3890709491,0.0147666704,1,1,1,1,1,7.79612764500321E-038,1.24092531375786E-085,1.24147341211318E-145,2.71147315632918E-153
936,0.3892519252,0.0165338722,1,1,1,1,1,1.22676392928077E-030,7.88873787094735E-069,9.73510006747021E-117,7.45698541876376E-123
946,0.3897682876,0.0165685084,1,1,1,1,1,1.12850536903526E-030,8.67387253548082E-069,1.43157404436574E-116,1.14124498644286E-122
956,0.3906978614,0.0169070421,1,1,1,1,0.9999999999,8.31281340799206E-030,1.47521251205884E-066,1.41065239889399E-112,1.89766868547225E-118
966,0.3905934765,0.0175343577,1,1,1,1,0.9999999998,8.03507420760768E-028,5.47967966310006E-062,9.08498949881948E-105,3.1651678218932E-110
976,0.3911186453,0.017369415,1,1,1,1,0.9999999998,1.8446283720707E-028,2.37638034481786E-063,5.16991521291223E-107,1.39339225082499E-112
986,0.3902563804,0.0167524004,1,1,1,1,1,3.42423666475543E-030,1.49057295981894E-067,2.31136832852846E-114,2.45924289703004E-120
996,0.3909754942,0.0172900429,1,1,1,1,0.9999999999,1.15364851469476E-028,7.47043365853832E-064,6.74294439291065E-108,1.62317834268284E-113
1006,0.3912326995,0.017414632,1,1,1,1,0.9999999998,2.35443405962524E-028,4.42249344832792E-063,1.56465440067898E-106,4.48957097230476E-112
1016,0.3909390029,0.0167709405,1,1,1,1,1,2.48027930567656E-030,1.0246327457135E-067,1.62046751682904E-114,1.73470787107087E-120
1026,0.3920570293,0.0171781815,1,1,1,1,0.9999999998,2.54620046032009E-029,3.9936166862473E-065,6.91850842677028E-110,1.35636703186299E-115
1036,0.3914766264,0.0169125863,1,1,1,1,0.9999999999,5.13226768310168E-030,7.34068497017733E-067,5.89176333955519E-113,7.78189385621643E-119
1046,0.3923874751,0.0156270582,1,1,1,1,1,3.94324465720995E-035,2.03906519449496E-078,1.5576005838738E-132,1.95873463776741E-139
1056,0.3918515106,0.0144635009,1,1,1,1,1,1.85877410724212E-040,7.565919213588E-091,6.66449524529692E-154,6.04431570593096E-162
1066,0.3921881851,0.0145582739,1,1,1,1,1,4.31151981510299E-040,6.71645957049348E-090,3.36405178008536E-152,3.81749478743445E-160
1076,0.3921918765,0.0139763702,1,1,1,1,1,2.50455001480543E-043,2.35435338258914E-097,6.09509440366784E-165,1.46354424742937E-173
1086,0.3920251679,0.014080215,1,1,1,1,1,1.19092593363961E-042,7.52950023488556E-096,2.06179074743026E-162,6.68077779369025E-171
1096,0.3930483186,0.0137255008,1,1,1,1,1,3.11887196603465E-045,1.92289891258659E-101,1.07326765858579E-171,1.18537583875467E-180
1106,0.3930709855,0.0134301551,1,1,1,1,1,3.66389140106871E-047,7.19409048283646E-106,3.020473531495E-179,1.33320560206645E-188
1116,0.3922421925,0.01364457,1,1,1,1,1,2.21016755642588E-045,4.52032956740061E-102,5.44997644864228E-173,4.91913880808904E-182
1126,0.3937546052,0.0136152715,1,1,1,1,1,2.95510870206164E-046,1.52990661834262E-103,4.3900688041904E-175,3.33931491147783E-184
1136,0.3930291598,0.0135015075,1,1,1,1,1,1.14453949458079E-046,9.51869642962548E-105,2.41503498769242E-177,1.34042363374187E-186
1146,0.3922626711,0.0126146401,1,1,1,1,1,9.41414724968718E-053,4.72865855193933E-119,5.21767252970667E-202,1.37129727242251E-212
1156,0.3917647794,0.0115140644,1,1,1,1,1,1.39569154968431E-062,5.81221164765735E-142,2.29082155638065E-241,4.77375415798316E-254
1166,0.3913796724,0.0108882474,1,1,1,1,1,1.85727379427074E-069,4.60606038160054E-158,4.4093034040586E-269,3.01325119847177E-283
1176,0.3920555382,0.0125046566,1,1,1,1,1,1.54810040449987E-053,6.02451263100223E-121,2.57460150682001E-205,4.46039886798153E-216
1186,0.3920067501,0.0115564083,1,1,1,1,1,2.72541436046282E-062,3.59595527926187E-141,6.41214271470427E-240,1.62438271700492E-252
1196,0.3906497147,0.0125485015,1,1,1,1,1,1.96666172505058E-052,5.48902292105439E-119,2.02530587679426E-202,4.5590937880982E-213
1206,0.3904291876,0.0132241404,1,1,1,1,1,2.58274573632111E-047,3.32191477850364E-107,2.71406062844163E-182,7.0887356174852E-192
1216,0.3909537797,0.0125477331,1,1,1,1,1,1.3392054015441E-052,3.02582629653198E-119,9.16759730302691E-203,2.01819060771891E-213
1226,0.3907518325,0.0128377959,1,1,1,1,1,3.0589639408507E-050,7.28099415183063E-114,1.31129760062672E-193,8.73722550323992E-204
1236,0.3908597624,0.013839028,1,1,1,1,1,1.4353894073058E-043,2.27549664004786E-098,4.96297138482275E-167,8.60248627193839E-176
1246,0.3904045821,0.0131803533,1,1,1,1,1,1.32661320569308E-047,6.93099028742182E-108,1.81800396912294E-183,4.10633801316352E-193
1256,0.3896732871,0.0133335849,1,1,1,1,1,3.19478241673611E-046,5.94307535956991E-105,1.19638092219564E-178,4.67468002747605E-188
1266,0.3905782999,0.0134659239,1,1,1,1,1,8.9944763340592E-046,1.42114178589061E-103,5.02180735130872E-176,2.85026445918978E-185
1276,0.3914845221,0.0135946111,1,1,1,1,1,2.3374983213818E-045,2.75973244453644E-102,1.44785524768363E-173,1.16811870371207E-182
1286,0.3916415054,0.0130430214,1,1,1,1,1,3.57231184860466E-049,4.82940470611176E-111,1.66498127018193E-188,2.18657801989318E-198
1296,0.3908905715,0.0125892259,1,1,1,1,1,3.10766569103137E-052,2.00035159611258E-118,2.22304826197664E-201,5.77360399609137E-212
1306,0.391994053,0.012741634,1,1,1,1,1,1.30991552456618E-051,1.58959167704811E-116,8.94760150827492E-198,3.87411181485054E-208
1316,0.3922463208,0.0131970031,1,1,1,1,1,2.26324473403024E-048,5.84092882532875E-109,9.18087749821089E-185,1.97318206494467E-194
1326,0.3923939578,0.0130808939,1,1,1,1,1,2.86321312151279E-049,5.67651650935736E-111,3.69149510370498E-188,5.29119428632095E-198
1336,0.3918722727,0.0123033665,1,1,1,1,1,3.92980063485787E-055,1.04496236587484E-124,8.27435586735221E-212,6.41232536769023E-223
1346,0.3917965355,0.0123043965,1,1,1,1,1,4.41667759532035E-055,1.26797846266482E-124,1.08601367284055E-211,8.49464668937272E-223
1356,0.390908909,0.0118864542,1,1,1,1,1,2.39200543569693E-058,1.39798894620161E-132,1.26286859366113E-225,1.69023068398671E-237
1366,0.3914587225,0.0123542668,1,1,1,1,1,1.80674550421364E-054,2.34223650959593E-123,1.22834174162128E-209,1.20678278766924E-220
1376,0.390979136,0.0119433726,1,1,1,1,1,7.45523874544589E-058,2.09900767416099E-131,1.38761394271502E-223,2.39615079551815E-235
1386,0.390154859,0.0112914908,1,1,1,1,1,6.15487973159975E-064,6.35079381512237E-146,8.68208308644502E-249,6.42497899626382E-262
1396,0.3906394221,0.0125532681,1,1,1,1,1,2.17461367794909E-052,6.86075577090931E-119,2.9456244942638E-202,6.75965676703353E-213
1406,0.3901104851,0.0127631095,1,1,1,1,1,1.76767965800039E-050,1.12161288723598E-114,3.34476806092151E-195,1.76117760190937E-205
1416,0.3905651383,0.0119101041,1,1,1,1,1,6.35890432981183E-058,9.30910672596954E-132,2.44373299058259E-224,3.73438753435556E-236
1426,0.390654754,0.0117004016,1,1,1,1,1,5.37986680523122E-060,1.60012973466147E-136,1.79320544660979E-232,1.01864518194569E-244
1436,0.3909450151,0.0113332034,1,1,1,1,1,5.40028562895452E-064,1.20373189514463E-145,5.38385383461184E-248,4.67782006757989E-261
1446,0.3910203614,0.0109709251,1,1,1,1,1,3.37407183376321E-068,2.39720727789847E-155,1.38849508905487E-264,1.59475250942581E-278
1456,0.39085223,0.0106806432,1,1,1,1,1,1.02855396670825E-071,1.36828157294257E-163,8.80095004199829E-279,1.75255727629773E-293
1466,0.3901802251,0.0105690791,1,1,1,1,1,1.08512690062274E-072,2.97957816918967E-166,1.18903059250577E-283,1.22655486562732E-298
1476,0.3895216255,0.0102896298,1,1,1,1,1,4.65035872142921E-076,1.71740066453056E-174,4.18731247700584E-298,6.8861004508392E-314
1486,0.3900648507,0.009891511,1,1,1,1,1,1.3876114150237E-082,2.51743904262196E-189,3E-323,0
1496,0.3896907492,0.0094557798,1,1,1,1,1,8.11830214799126E-090,2.00736332721271E-206,0,0
1506,0.388993215,0.0095114293,1,1,1,1,1,3.6915156665029E-088,4.498195870051E-203,0,0
1516,0.3895558346,0.0097566727,1,1,1,1,1,2.22306186591624E-084,7.44395987117385E-194,0,0
1526,0.3889795256,0.0100060565,1,1,1,1,1,7.36274257495002E-080,1.05048974568106E-183,3.31835130216903E-314,0
1536,0.3890976706,0.0099382369,1,1,1,1,1,5.06847261627099E-081,2.44194375637521E-186,1.13496902204524E-318,0
1546,0.3889465737,0.0096495536,1,1,1,1,1,1.12589465310328E-085,2.63070954756928E-197,0,0
1556,0.3886009132,0.0088957297,1,1,1,1,1,4.64608253397622E-100,3.4401322919736E-231,0,0
1566,0.388248757,0.0091086239,1,1,1,1,1,3.42620872433314E-095,4.34530879025916E-220,0,0
1576,0.3886574586,0.0090195851,1,1,1,1,1,1.89767403258852E-097,4.88827901638926E-225,0,0
1586,0.3884506494,0.0090058537,1,1,1,1,1,1.57369423617797E-097,2.13608963917611E-225,0,0
1596,0.3883391001,0.0090385873,1,1,1,1,1,9.95186951340587E-097,1.29707069029194E-223,0,0
1606,0.3883652744,0.0089464497,1,1,1,1,1,1.03432653977183E-098,3.10712309148347E-228,0,0
1616,0.3886711704,0.0081451811,1,1,1,1,1,5.31018985335209E-119,2.01498806092595E-275,0,0
1626,0.3886073288,0.0085422259,1,1,1,1,1,2.4926317383645E-108,1.5852892709128E-250,0,0
1636,0.3884933695,0.0090731462,1,1,1,1,1,3.65361359057056E-096,3.62968037937479E-222,0,0
1646,0.3882904547,0.0091001709,1,1,1,1,1,2.09295633599882E-095,1.4802614812607E-220,0,0
1656,0.3873969985,0.0087499632,1,1,1,1,1,4.64970578049272E-102,6.60112280689095E-237,0,0
1666,0.3881220364,0.0084491233,1,1,1,1,1,4.01163089634474E-110,3.58624724168747E-255,0,0
1676,0.3886778088,0.00868278,1,1,1,1,1,5.32674794727724E-105,1.12168907328658E-242,0,0
1686,0.3885537045,0.0086834138,1,1,1,1,1,7.5261088616257E-105,1.95629490709624E-242,0,0
1696,0.3876004382,0.0079803047,1,1,1,1,1,1.69203539878729E-122,1.03361030469044E-284,0,0
1706,0.3875366893,0.0082659002,1,1,1,1,1,2.9431204428955E-114,1.9877983929047E-265,0,0
