numeroconfiguraciones,mediaerror,deviacion,5,2,1.5,1,0.5,0.2,0.1,0.01,0
96,0.1829859948,0.0150759735,1,1,1,1,1,0.8704563571,1.85087922112464E-008,8.8821471645176E-031,3.3381535742647E-034
97,0.182322782,0.0142349525,1,1,1,1,1,0.8928481109,3.66585997274466E-009,4.93167771820138E-034,7.38477568507022E-038
98,0.1803572901,0.0141305313,1,1,1,1,1,0.9177492213,6.47267195800703E-009,9.01958202743417E-034,1.30807808172115E-037
99,0.1807795489,0.012131553,1,1,1,1,1,0.9434413146,1.3819384078514E-011,2.61852411717095E-045,1.60890470582614E-050
100,0.1817868265,0.0142229798,1,1,1,1,1,0.8998233331,4.45347253562409E-009,6.89193558820368E-034,1.04403935788443E-037
101,0.1839447407,0.0128851285,1,1,1,1,1,0.893623347,3.63800126809565E-011,7.85590858923329E-042,1.54990517828471E-046
102,0.1841602374,0.0155844442,1,1,1,1,1,0.8452764571,3.32699667568166E-008,2.69457377844275E-029,1.59573362724285E-032
103,0.1831499726,0.0148637284,1,1,1,1,1,0.8715259418,1.10850609993758E-008,1.15863785950886E-031,3.45068058933421E-035
104,0.1801103149,0.014168115,1,1,1,1,1,0.9198158932,7.82560703669468E-009,1.64109162501879E-033,2.52406092966197E-037
105,0.180584856,0.0163444021,1,1,1,1,1,0.8825591199,4.10253622799667E-007,8.41090347267215E-026,1.11171193880068E-028
106,0.1810432959,0.0170175728,1,1,1,1,1,0.8673494159,9.56852357098466E-007,4.5478817716132E-024,9.85249214283966E-027
107,0.1801948034,0.0164816102,1,1,1,1,1,0.8852512383,5.7022136094051E-007,2.6781222704421E-025,4.00405319164928E-028
108,0.1808900464,0.0172048604,1,1,1,1,1,0.8666576942,1.2907735008977E-006,1.50068476398429E-023,3.72759147389795E-026
109,0.1829404861,0.0190158061,1,1,1,1,1,0.8151733124,0.000006454,4.74828979440038E-020,3.27740029106356E-022
110,0.1860066226,0.0185758922,1,1,1,1,1,0.7743677217,1.82821381858661E-006,1.3337734279083E-021,6.65931031751757E-024
111,0.1817125735,0.0165697922,1,1,1,1,1,0.8651297996,4.08173920569083E-007,1.82681444457037E-025,2.768827506018E-028
112,0.1810317584,0.0154077493,1,1,1,1,1,0.890854372,7.23590132521546E-008,6.24610040538228E-029,3.55624262596512E-032
113,0.1795930212,0.013857327,1,1,1,1,1,0.9295771483,4.63012505678755E-009,9.67777702287187E-035,1.02923758680619E-038
114,0.1815802635,0.0187006211,1,1,1,1,1,0.8376830358,6.43110955308759E-006,2.25555929931441E-020,1.36867110587312E-022
115,0.1811847347,0.0176845197,1,1,1,1,1,0.8563220269,2.20856403774089E-006,1.83501608267381E-022,6.2064040704737E-025
116,0.178507332,0.0138828512,1,1,1,1,1,0.9392063165,7.79293930667445E-009,3.32944605254778E-034,3.87198406757606E-038
117,0.1813876936,0.0182776313,1,1,1,1,1,0.8457348233,4.23674301223814E-006,3.39673965118288E-021,1.63640660655055E-023
118,0.1819467978,0.0199496246,1,1,1,1,1,0.8172512657,1.9982128425288E-005,3.37561493475207E-018,3.74542364425235E-020
119,0.180165587,0.0170306322,1,1,1,1,1,0.8779159329,1.25607588079585E-006,8.28271258101436E-024,1.86630503452625E-026
120,0.1759156573,0.0146460863,1,1,1,1,1,0.9499554413,0.000000109,4.75008864741518E-030,1.55335881460822E-033
121,0.1760794171,0.0136677852,1,1,1,1,1,0.9599532071,0.000000013,2.8279383179098E-034,2.81264759307097E-038
